Country,Year,SuicideRate,GDP_USD,GDPGrowthAnnualPercent,RegionMetDataGDP,IncomeGroupFromGDP,SpecialNotesFromGDP
Denmark,1998,14.6,1.77E+11,2.218158742,Europe & Central Asia,High income,
Denmark,1999,14.6,1.78E+11,2.948022161,Europe & Central Asia,High income,
Denmark,2000,13.9,1.64E+11,3.746862595,Europe & Central Asia,High income,
Denmark,2001,13.8,1.65E+11,0.823152998,Europe & Central Asia,High income,
Denmark,2002,13,1.79E+11,0.466345571,Europe & Central Asia,High income,
Denmark,2003,11.9,2.18E+11,0.390058556,Europe & Central Asia,High income,
Denmark,2004,12.3,2.51E+11,2.668219267,Europe & Central Asia,High income,
Denmark,2005,11.8,2.64E+11,2.336641308,Europe & Central Asia,High income,
Denmark,2006,12,2.83E+11,3.913007978,Europe & Central Asia,High income,
Denmark,2007,10.6,3.19E+11,0.909238928,Europe & Central Asia,High income,
Denmark,2008,11,3.53E+11,-0.512016745,Europe & Central Asia,High income,
Denmark,2009,11.2,3.21E+11,-4.90654773,Europe & Central Asia,High income,
Denmark,2010,10.1,3.22E+11,1.870991147,Europe & Central Asia,High income,
Denmark,2011,10.5,3.44E+11,1.336777767,Europe & Central Asia,High income,
Denmark,2012,11.6,3.27E+11,0.226499792,Europe & Central Asia,High income,
Denmark,2013,10.6,3.44E+11,0.933340972,Europe & Central Asia,High income,
Denmark,2014,11,3.53E+11,1.619393811,Europe & Central Asia,High income,
Denmark,2015,9.7,3.03E+11,2.342591108,Europe & Central Asia,High income,
Denmark,2016,9.9,3.13E+11,3.245956985,Europe & Central Asia,High income,
Denmark,2017,9.8,3.32E+11,2.821736341,Europe & Central Asia,High income,
Finland,1995,27.3,1.34E+11,4.21686747,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Finland,1996,24.3,1.32E+11,3.66717983,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Finland,1997,25.8,1.27E+11,6.333795654,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Finland,1998,23.9,1.34E+11,5.457180501,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Finland,1999,23.4,1.35E+11,4.379575723,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Finland,2000,22.4,1.26E+11,5.773362458,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Finland,2001,23.1,1.3E+11,2.610019124,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Finland,2002,21,1.4E+11,1.707148962,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Finland,2003,20.4,1.72E+11,2.003784203,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Finland,2004,20.3,1.97E+11,3.99209129,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Finland,2005,18.6,2.05E+11,2.779850556,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Finland,2006,19.9,2.17E+11,4.027409658,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Finland,2007,18.5,2.56E+11,5.299336507,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Finland,2008,19.3,2.86E+11,0.783995061,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Finland,2009,19.1,2.53E+11,-8.074447432,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Finland,2010,17.6,2.49E+11,3.185958654,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Finland,2011,16.6,2.76E+11,2.547664838,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Finland,2012,15.9,2.58E+11,-1.397545728,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
